LogID,Timestamp,SourceIP,DeviceType,LoginAttempts,DataTransferred_MB,AccessHour
101778,2026-05-05 13:50:00,192.168.1.214,IoT_Device,1,13.87,13
101779,2026-05-04 02:40:00,192.168.1.235,Server,1,2.79,2
101780,2026-05-07 01:58:00,10.0.0.43,Workstation,19,2712.6,1
101781,2026-05-06 06:51:00,192.168.1.77,Gateway,2,4.23,6
101782,2026-05-06 23:06:00,192.168.1.86,Workstation,1,0.39,23
101783,2026-05-06 05:21:00,10.0.0.235,Workstation,2,0.9,5
101784,2026-05-03 16:16:00,192.168.1.197,Gateway,2,37.94,16
101785,2026-05-03 15:58:00,203.0.113.20,Server,1,42.96,15
101786,2026-05-05 18:47:00,192.168.1.176,IoT_Device,1,42.27,18
101787,2026-05-03 23:02:00,192.168.1.123,Gateway,1,4.42,23
101788,2026-05-04 10:31:00,192.168.1.77,Workstation,3,30.67,10
101789,2026-05-03 12:24:00,10.0.0.176,Gateway,2,33.82,12
101790,2026-05-04 15:00:00,192.168.1.18,Workstation,1,11.12,15
101791,2026-05-03 05:58:00,10.0.0.5,Gateway,1,2.58,5
101792,2026-05-04 22:12:00,192.168.1.164,IoT_Device,2,0.97,22
101793,2026-05-06 21:24:00,192.168.1.128,Workstation,1,2.23,21
101794,2026-05-05 17:09:00,192.168.1.122,Workstation,2,48.27,17
101795,2026-05-02 22:20:00,192.168.1.85,Gateway,1,1.03,22
101796,2026-05-05 07:39:00,192.168.1.146,Workstation,1,1.09,7
101797,2026-05-05 04:15:00,203.0.113.50,Workstation,1,0.59,4
101798,2026-05-03 11:01:00,10.0.0.249,Gateway,3,42.53,11
101799,2026-05-05 14:19:00,192.168.1.8,Gateway,3,48.56,14
101800,2026-05-04 21:43:00,192.168.1.15,IoT_Device,1,2.36,21
101801,2026-05-05 10:36:00,10.0.0.116,Gateway,3,36.55,10
101802,2026-05-02 12:20:00,10.0.0.72,Server,1,26.65,12
101803,2026-05-04 07:43:00,192.168.1.120,IoT_Device,1,2.09,7
101804,2026-05-05 20:20:00,192.168.1.145,Gateway,2,1.99,20
101805,2026-05-02 18:10:00,10.0.0.87,Gateway,3,2.65,18
101806,2026-05-06 02:54:00,192.168.1.90,Gateway,2,4.15,2
101807,2026-05-02 06:44:00,192.168.1.118,IoT_Device,1,4.3,6
101808,2026-05-05 00:28:00,10.0.0.81,Workstation,1,3.87,0
101809,2026-05-06 22:11:00,192.168.1.30,Server,2,3.07,22
101810,2026-05-04 07:16:00,192.168.1.145,IoT_Device,1,2.36,7
101811,2026-05-06 23:04:00,10.0.0.85,Workstation,1,1.83,23
101812,2026-05-06 16:18:00,203.0.113.34,Workstation,3,21.24,16
101813,2026-05-04 15:55:00,192.168.1.45,IoT_Device,3,32.34,15
101814,2026-05-03 06:21:00,192.168.1.1,Gateway,2,1.81,6
101815,2026-05-07 02:53:00,192.168.1.31,Gateway,1,4.95,2
101816,2026-05-03 21:08:00,10.0.0.70,Workstation,1,3.54,21
101817,2026-05-05 12:31:00,192.168.1.75,Gateway,2,18.75,12
101818,2026-05-06 20:20:00,192.168.1.60,Gateway,2,2.72,20
101819,2026-05-02 17:09:00,192.168.1.138,Server,1,30.78,17
101820,2026-05-05 03:59:00,192.168.1.146,Workstation,1,0.78,3
101821,2026-05-04 23:19:00,10.0.0.87,Gateway,2,3.12,23
101822,2026-05-05 22:12:00,192.168.1.209,Workstation,1,1.78,22
101823,2026-05-07 00:13:00,203.0.113.8,IoT_Device,2,3.39,0
101824,2026-05-06 21:26:00,203.0.113.20,Gateway,1,3.84,21
101825,2026-05-03 03:42:00,192.168.1.227,Server,1,2.94,3
101826,2026-05-06 17:49:00,192.168.1.158,Server,3,1.61,17
101827,2026-05-03 03:51:00,192.168.1.214,Workstation,2,0.8,3
101828,2026-05-06 22:32:00,10.0.0.100,IoT_Device,2,2.99,22
101829,2026-05-07 08:04:00,203.0.113.50,Workstation,2,3.61,8
101830,2026-05-04 06:56:00,192.168.1.77,IoT_Device,2,2.47,6
101831,2026-05-04 18:59:00,192.168.1.166,Gateway,3,0.69,18
101832,2026-05-07 00:55:00,10.0.0.81,Gateway,2,1.6,0
101833,2026-05-07 04:07:00,192.168.1.15,IoT_Device,2,2.84,4
101834,2026-05-06 23:47:00,192.168.1.86,Server,2,2.09,23
101835,2026-05-06 17:50:00,10.0.0.106,Gateway,1,47.7,17
101836,2026-05-02 07:44:00,192.168.1.47,Server,2,0.65,7
101837,2026-05-05 04:10:00,10.0.0.96,Gateway,2,4.21,4
101838,2026-05-02 19:46:00,192.168.1.203,Server,2,1.11,19
101839,2026-05-07 07:09:00,192.168.1.50,Workstation,1,4.99,7
101840,2026-05-03 17:34:00,192.168.1.73,IoT_Device,2,38.93,17
101841,2026-05-07 08:04:00,10.0.0.156,IoT_Device,3,1.88,8
101842,2026-05-05 01:25:00,10.0.0.43,Gateway,1,3.98,1
101843,2026-05-04 19:24:00,192.168.1.230,Gateway,2,4.39,19
101844,2026-05-07 02:06:00,10.0.0.8,Server,1,0.68,2
101845,2026-05-06 15:25:00,192.168.1.86,Workstation,1,8.62,15
101846,2026-05-04 16:21:00,192.168.1.161,Gateway,1,48.08,16
101847,2026-05-03 06:31:00,192.168.1.161,Gateway,20,1659.51,6
101848,2026-05-02 20:40:00,10.0.0.193,Workstation,1,0.19,20
101849,2026-05-03 02:50:00,10.0.0.235,IoT_Device,2,2.72,2
101850,2026-05-04 15:25:00,192.168.1.207,Workstation,2,18.25,15
101851,2026-05-03 14:35:00,192.168.1.50,Server,1,38.62,14
101852,2026-05-03 05:51:00,192.168.1.158,IoT_Device,25,2792.54,5
101853,2026-05-06 01:52:00,192.168.1.40,IoT_Device,1,1.72,1
101854,2026-05-06 08:38:00,192.168.1.227,IoT_Device,2,33.5,8
101855,2026-05-05 05:07:00,192.168.1.12,IoT_Device,1,3.13,5
101856,2026-05-06 04:38:00,10.0.0.147,IoT_Device,2,4.18,4
101857,2026-05-03 04:40:00,192.168.1.173,Workstation,1,2.81,4
101858,2026-05-06 17:00:00,192.168.1.238,Gateway,2,49.22,17
101859,2026-05-06 22:09:00,10.0.0.235,Gateway,1,4.63,22
101860,2026-05-06 13:32:00,192.168.1.123,Gateway,2,39.52,13
101861,2026-05-04 22:56:00,192.168.1.85,IoT_Device,1,0.1,22
101862,2026-05-02 17:48:00,203.0.113.24,IoT_Device,1,34.14,17
101863,2026-05-05 18:10:00,192.168.1.85,Gateway,3,19.82,18
101864,2026-05-03 06:01:00,10.0.0.30,Server,1,3.0,6
101865,2026-05-03 00:33:00,192.168.1.40,Workstation,2,3.26,0
101866,2026-05-03 23:21:00,10.0.0.228,Server,19,2049.61,23
101867,2026-05-03 13:59:00,192.168.1.177,IoT_Device,1,28.12,13
101868,2026-05-03 15:36:00,192.168.1.40,IoT_Device,3,9.98,15
101869,2026-05-03 12:29:00,10.0.0.216,Gateway,2,48.95,12
101870,2026-05-06 05:08:00,192.168.1.55,IoT_Device,2,2.22,5
101871,2026-05-07 06:10:00,10.0.0.70,Server,2,4.58,6
101872,2026-05-03 20:52:00,10.0.0.204,Workstation,1,2.7,20
101873,2026-05-06 01:28:00,192.168.1.60,Workstation,1,0.25,1
101874,2026-05-02 08:39:00,192.168.1.77,Gateway,3,37.63,8
101875,2026-05-05 16:57:00,192.168.1.55,Workstation,2,18.93,16
101876,2026-05-05 21:54:00,192.168.1.60,Workstation,1,1.23,21
101877,2026-05-02 15:03:00,192.168.1.102,Workstation,2,15.5,15
101878,2026-05-02 22:06:00,192.168.1.18,Gateway,1,3.05,22
101879,2026-05-03 21:44:00,192.168.1.207,Server,2,2.47,21
101880,2026-05-04 10:08:00,10.0.0.87,Server,3,17.48,10
101881,2026-05-04 22:21:00,192.168.1.50,Gateway,2,4.11,22
101882,2026-05-06 23:40:00,192.168.1.52,Workstation,2,4.71,23
101883,2026-05-05 23:42:00,10.0.0.8,Gateway,1,0.67,23
101884,2026-05-03 22:27:00,10.0.0.228,IoT_Device,2,4.37,22
101885,2026-05-02 22:10:00,192.168.1.158,IoT_Device,2,3.86,22
101886,2026-05-07 02:37:00,10.0.0.43,Workstation,1,0.71,2
101887,2026-05-03 20:33:00,192.168.1.47,IoT_Device,15,1361.82,20
101888,2026-05-05 12:49:00,10.0.0.91,Server,3,32.55,12
101889,2026-05-03 11:04:00,192.168.1.106,Workstation,2,22.26,11
101890,2026-05-03 00:19:00,10.0.0.106,Workstation,23,1729.21,0
101891,2026-05-03 02:49:00,10.0.0.137,Workstation,2,2.75,2
101892,2026-05-06 05:50:00,10.0.0.72,Gateway,2,1.92,5
101893,2026-05-05 11:59:00,10.0.0.43,Gateway,1,30.24,11
101894,2026-05-04 12:04:00,192.168.1.205,Server,2,8.95,12
101895,2026-05-05 04:58:00,192.168.1.164,Workstation,1,2.72,4
101896,2026-05-04 19:06:00,192.168.1.106,Workstation,2,4.17,19
101897,2026-05-05 03:35:00,192.168.1.201,Workstation,2,1.73,3
101898,2026-05-05 19:39:00,192.168.1.204,IoT_Device,1,0.91,19
101899,2026-05-03 11:18:00,192.168.1.197,Server,3,3.29,11
101900,2026-05-03 15:00:00,192.168.1.123,Workstation,3,12.83,15
101901,2026-05-06 07:20:00,192.168.1.18,Workstation,1,4.74,7
101902,2026-05-06 22:24:00,192.168.1.73,Gateway,1,4.65,22
101903,2026-05-02 18:06:00,10.0.0.48,Server,2,12.22,18
101904,2026-05-04 16:26:00,192.168.1.87,IoT_Device,3,7.59,16
101905,2026-05-06 01:07:00,10.0.0.23,Workstation,2,0.87,1
101906,2026-05-02 17:41:00,10.0.0.116,Gateway,2,27.04,17
101907,2026-05-05 07:30:00,192.168.1.30,Server,1,3.13,7
101908,2026-05-02 15:39:00,10.0.0.116,IoT_Device,3,16.39,15
101909,2026-05-05 05:30:00,192.168.1.158,IoT_Device,2,0.94,5
101910,2026-05-05 00:11:00,10.0.0.201,Workstation,2,0.93,0
101911,2026-05-05 08:48:00,10.0.0.225,IoT_Device,2,7.43,8
101912,2026-05-03 02:58:00,192.168.1.18,IoT_Device,1,2.09,2
101913,2026-05-04 01:43:00,10.0.0.148,IoT_Device,2,2.5,1
101914,2026-05-05 02:17:00,192.168.1.31,Workstation,2,0.43,2
101915,2026-05-02 22:45:00,192.168.1.8,Server,1,2.69,22
101916,2026-05-03 10:10:00,10.0.0.147,IoT_Device,3,2.83,10
101917,2026-05-05 10:28:00,192.168.1.31,Workstation,2,30.16,10
101918,2026-05-02 19:35:00,192.168.1.222,Gateway,2,1.61,19
101919,2026-05-05 01:16:00,192.168.1.162,Workstation,2,3.23,1
101920,2026-05-06 15:30:00,192.168.1.123,IoT_Device,2,38.73,15
101921,2026-05-04 18:05:00,192.168.1.106,Gateway,2,22.2,18
101922,2026-05-05 01:47:00,10.0.0.174,Gateway,2,0.65,1
101923,2026-05-04 18:36:00,192.168.1.214,IoT_Device,2,6.39,18
101924,2026-05-02 15:28:00,203.0.113.14,IoT_Device,3,15.36,15
101925,2026-05-04 19:25:00,192.168.1.54,Server,2,1.08,19
101926,2026-05-06 15:42:00,192.168.1.118,Gateway,2,42.45,15
101927,2026-05-06 05:02:00,192.168.1.3,IoT_Device,1,1.73,5
101928,2026-05-04 11:01:00,192.168.1.128,Server,2,25.77,11
101929,2026-05-06 17:08:00,192.168.1.7,Workstation,1,11.5,17
101930,2026-05-06 08:07:00,10.0.0.72,Workstation,1,26.73,8
101931,2026-05-05 10:37:00,10.0.0.97,Workstation,2,4.62,10
101932,2026-05-02 14:01:00,10.0.0.39,Gateway,1,34.57,14
101933,2026-05-04 04:36:00,192.168.1.214,Gateway,1,2.19,4
101934,2026-05-02 16:27:00,203.0.113.34,Gateway,1,25.89,16
101935,2026-05-07 16:29:00,192.168.1.158,Server,3,26.98,16
101936,2026-05-07 08:53:00,192.168.1.222,IoT_Device,1,40.7,8
101937,2026-05-02 17:11:00,192.168.1.227,Server,3,3.88,17
101938,2026-05-07 08:56:00,203.0.113.13,Workstation,1,24.26,8
101939,2026-05-02 12:25:00,10.0.0.249,Workstation,2,10.22,12
101940,2026-05-04 13:12:00,192.168.1.229,IoT_Device,2,41.45,13
101941,2026-05-06 11:51:00,10.0.0.128,Workstation,2,9.61,11
101942,2026-05-06 11:30:00,192.168.1.86,Server,3,3.6,11
101943,2026-05-07 15:06:00,192.168.1.30,Workstation,1,6.55,15
101944,2026-05-05 20:06:00,192.168.1.157,Gateway,2,1.7,20
101945,2026-05-04 14:55:00,192.168.1.123,IoT_Device,3,11.03,14
101946,2026-05-07 17:14:00,192.168.1.118,Server,2,36.58,17
101947,2026-05-04 10:05:00,192.168.1.182,Gateway,2,40.7,10
101948,2026-05-07 01:24:00,192.168.1.1,IoT_Device,1,0.6,1
101949,2026-05-07 06:18:00,10.0.0.182,Workstation,1,1.85,6
101950,2026-05-04 09:20:00,203.0.113.12,IoT_Device,3,24.18,9
101951,2026-05-06 01:19:00,192.168.1.77,Workstation,2,2.53,1
101952,2026-05-05 22:39:00,192.168.1.204,Gateway,2,3.74,22
101953,2026-05-05 06:46:00,10.0.0.143,Gateway,2,2.99,6
101954,2026-05-05 21:42:00,192.168.1.45,IoT_Device,2,1.2,21
101955,2026-05-04 05:54:00,192.168.1.203,IoT_Device,1,2.98,5
101956,2026-05-03 07:52:00,192.168.1.158,Server,2,3.18,7
101957,2026-05-05 06:42:00,10.0.0.143,Gateway,2,0.36,6
101958,2026-05-05 05:39:00,192.168.1.161,IoT_Device,1,3.48,5
101959,2026-05-06 07:42:00,192.168.1.187,Workstation,2,2.45,7
101960,2026-05-03 13:45:00,192.168.1.2,Workstation,3,1.34,13
101961,2026-05-02 09:08:00,192.168.1.52,IoT_Device,1,41.72,9
101962,2026-05-02 11:40:00,192.168.1.186,Server,3,35.59,11
101963,2026-05-03 23:45:00,10.0.0.138,IoT_Device,1,2.75,23
101964,2026-05-06 00:55:00,192.168.1.123,Server,2,4.53,0
101965,2026-05-05 08:04:00,192.168.1.3,Gateway,1,32.7,8
101966,2026-05-05 06:29:00,192.168.1.107,Server,2,3.13,6
101967,2026-05-06 20:45:00,192.168.1.10,IoT_Device,2,2.96,20
101968,2026-05-03 17:16:00,10.0.0.216,Server,2,8.95,17
101969,2026-05-04 06:15:00,10.0.0.235,Workstation,2,4.14,6
101970,2026-05-03 21:02:00,192.168.1.124,Gateway,2,3.21,21
101971,2026-05-07 12:01:00,203.0.113.12,Workstation,3,17.75,12
101972,2026-05-06 08:10:00,192.168.1.86,IoT_Device,3,6.76,8
101973,2026-05-02 23:43:00,192.168.1.106,IoT_Device,1,4.23,23
101974,2026-05-06 19:25:00,192.168.1.31,Server,1,0.45,19
101975,2026-05-04 16:07:00,192.168.1.15,IoT_Device,3,29.4,16
101976,2026-05-06 13:50:00,10.0.0.153,IoT_Device,3,27.17,13
101977,2026-05-07 05:25:00,192.168.1.83,IoT_Device,1,4.12,5
101978,2026-05-02 11:01:00,10.0.0.216,Server,2,26.68,11
101979,2026-05-03 12:10:00,10.0.0.17,Gateway,1,32.15,12
101980,2026-05-02 22:19:00,192.168.1.186,IoT_Device,2,4.5,22
101981,2026-05-02 13:27:00,10.0.0.252,Gateway,2,1.21,13
101982,2026-05-05 16:01:00,192.168.1.214,Server,2,37.66,16
101983,2026-05-06 06:01:00,10.0.0.23,IoT_Device,2,4.63,6
101984,2026-05-02 15:30:00,203.0.113.20,Gateway,1,39.6,15
101985,2026-05-06 11:04:00,10.0.0.85,IoT_Device,1,21.56,11
101986,2026-05-04 14:21:00,192.168.1.204,Gateway,1,26.39,14
101987,2026-05-03 16:09:00,10.0.0.85,Gateway,2,49.11,16
101988,2026-05-03 13:55:00,192.168.1.15,Server,1,4.61,13
101989,2026-05-07 03:40:00,203.0.113.3,Workstation,1,1.13,3
101990,2026-05-02 16:39:00,192.168.1.79,IoT_Device,3,17.42,16
101991,2026-05-05 04:04:00,10.0.0.228,IoT_Device,1,3.9,4
101992,2026-05-03 23:36:00,10.0.0.205,Server,2,4.19,23
101993,2026-05-06 21:36:00,192.168.1.204,Workstation,2,2.92,21
101994,2026-05-06 10:28:00,192.168.1.47,Server,1,37.03,10
101995,2026-05-04 03:39:00,10.0.0.153,Gateway,1,4.18,3
101996,2026-05-05 16:49:00,192.168.1.86,Gateway,2,23.67,16
101997,2026-05-06 02:49:00,10.0.0.216,Workstation,18,1091.23,2
101998,2026-05-04 04:00:00,192.168.1.88,IoT_Device,2,2.97,4
101999,2026-05-04 01:31:00,192.168.1.3,IoT_Device,2,0.54,1
102000,2026-05-03 04:26:00,10.0.0.43,Server,2,3.75,4
102001,2026-05-06 01:25:00,10.0.0.201,IoT_Device,1,3.8,1
102002,2026-05-03 14:52:00,10.0.0.201,Gateway,2,48.08,14
102003,2026-05-04 01:30:00,192.168.1.120,Server,18,1280.64,1
102004,2026-05-02 17:32:00,192.168.1.122,Server,3,20.03,17
102005,2026-05-07 16:12:00,10.0.0.8,IoT_Device,3,37.35,16
102006,2026-05-07 07:04:00,10.0.0.228,IoT_Device,1,3.96,7
102007,2026-05-07 11:25:00,192.168.1.7,Gateway,1,1.02,11
102008,2026-05-05 21:15:00,10.0.0.97,Server,1,4.28,21
102009,2026-05-04 18:41:00,192.168.1.10,Gateway,2,15.72,18
102010,2026-05-05 03:54:00,192.168.1.55,Gateway,2,1.81,3
102011,2026-05-07 19:52:00,192.168.1.12,IoT_Device,2,0.31,19
102012,2026-05-07 15:49:00,192.168.1.10,Gateway,1,34.66,15
102013,2026-05-06 03:38:00,192.168.1.8,Gateway,1,4.29,3
102014,2026-05-06 19:04:00,10.0.0.222,Server,1,1.49,19
102015,2026-05-04 04:23:00,10.0.0.205,Gateway,1,1.57,4
102016,2026-05-04 17:33:00,192.168.1.205,Workstation,3,23.32,17
102017,2026-05-03 05:40:00,10.0.0.128,Gateway,2,4.67,5
102018,2026-05-04 12:16:00,192.168.1.157,Gateway,3,25.06,12
102019,2026-05-06 15:11:00,10.0.0.9,IoT_Device,2,38.0,15
102020,2026-05-05 01:26:00,192.168.1.31,Server,2,0.49,1
102021,2026-05-07 04:07:00,192.168.1.227,IoT_Device,2,2.88,4
102022,2026-05-04 02:14:00,10.0.0.153,Gateway,1,4.01,2
102023,2026-05-06 09:08:00,192.168.1.54,Gateway,1,35.36,9
102024,2026-05-06 22:27:00,10.0.0.48,Server,2,4.88,22
102025,2026-05-07 13:14:00,10.0.0.85,Server,2,4.97,13
102026,2026-05-05 13:43:00,10.0.0.54,Gateway,3,47.8,13
102027,2026-05-07 20:33:00,192.168.1.31,Server,1,0.52,20
102028,2026-05-05 13:08:00,10.0.0.216,IoT_Device,2,43.11,13
102029,2026-05-03 03:57:00,10.0.0.128,Workstation,1,2.97,3
102030,2026-05-03 18:42:00,192.168.1.214,Workstation,3,9.7,18
102031,2026-05-03 13:22:00,192.168.1.209,Server,2,39.6,13
102032,2026-05-06 01:28:00,192.168.1.45,Server,2,1.52,1
102033,2026-05-07 14:52:00,10.0.0.116,Workstation,2,47.85,14
102034,2026-05-07 04:46:00,192.168.1.7,Workstation,1,4.21,4
102035,2026-05-02 22:27:00,10.0.0.156,IoT_Device,2,2.48,22
102036,2026-05-06 12:17:00,192.168.1.134,IoT_Device,2,1.89,12
102037,2026-05-03 11:49:00,192.168.1.158,Gateway,1,27.46,11
102038,2026-05-03 22:26:00,10.0.0.216,Gateway,2,2.11,22
102039,2026-05-06 05:33:00,192.168.1.203,IoT_Device,1,1.55,5
102040,2026-05-05 19:59:00,192.168.1.18,Workstation,2,4.06,19
102041,2026-05-07 08:53:00,10.0.0.174,IoT_Device,2,3.9,8
102042,2026-05-03 11:38:00,192.168.1.227,Server,3,34.31,11
102043,2026-05-06 17:47:00,192.168.1.120,Server,1,2.23,17
102044,2026-05-06 12:45:00,10.0.0.148,Gateway,1,31.36,12
102045,2026-05-05 14:16:00,192.168.1.10,Gateway,3,23.36,14
102046,2026-05-05 03:29:00,192.168.1.40,Server,1,1.74,3
102047,2026-05-07 08:46:00,203.0.113.20,Workstation,3,45.99,8
102048,2026-05-04 07:35:00,10.0.0.39,Server,2,0.31,7
102049,2026-05-07 20:52:00,10.0.0.249,IoT_Device,1,0.28,20
102050,2026-05-02 12:15:00,203.0.113.13,Server,3,28.23,12
102051,2026-05-07 18:19:00,192.168.1.85,Gateway,1,7.2,18
102052,2026-05-07 21:48:00,192.168.1.86,Gateway,1,1.39,21
102053,2026-05-03 02:16:00,192.168.1.79,IoT_Device,1,2.17,2
102054,2026-05-08 03:06:00,192.168.1.30,IoT_Device,1,1.39,3
102055,2026-05-05 03:51:00,192.168.1.79,Server,2,2.32,3
102056,2026-05-03 19:31:00,192.168.1.7,Workstation,1,3.0,19
102057,2026-05-05 21:10:00,203.0.113.12,Gateway,1,2.92,21
102058,2026-05-03 14:21:00,192.168.1.50,Server,3,39.97,14
102059,2026-05-07 15:55:00,192.168.1.54,IoT_Device,2,25.02,15
102060,2026-05-05 14:09:00,10.0.0.228,Server,2,34.91,14
102061,2026-05-06 20:54:00,10.0.0.79,Workstation,1,2.89,20
102062,2026-05-04 14:41:00,192.168.1.134,Gateway,1,25.53,14
102063,2026-05-05 11:46:00,192.168.1.158,Gateway,2,46.95,11
102064,2026-05-04 11:50:00,10.0.0.81,Workstation,3,22.99,11
102065,2026-05-03 22:25:00,192.168.1.158,Server,2,3.8,22
102066,2026-05-05 09:03:00,192.168.1.128,Gateway,2,6.04,9
102067,2026-05-05 06:58:00,192.168.1.73,IoT_Device,2,2.73,6
102068,2026-05-03 00:03:00,10.0.0.97,Workstation,1,4.24,0
102069,2026-05-08 01:50:00,10.0.0.72,IoT_Device,2,4.45,1
102070,2026-05-05 03:17:00,10.0.0.138,Gateway,21,3724.18,3
102071,2026-05-07 06:27:00,203.0.113.12,Workstation,1,3.97,6
102072,2026-05-07 16:49:00,10.0.0.137,Gateway,2,42.04,16
102073,2026-05-04 13:46:00,192.168.1.166,Server,2,38.9,13
102074,2026-05-04 19:47:00,203.0.113.50,IoT_Device,1,1.1,19
102075,2026-05-05 16:23:00,203.0.113.3,Workstation,1,29.74,16
102076,2026-05-03 17:13:00,192.168.1.238,Gateway,3,45.11,17
102077,2026-05-03 06:49:00,10.0.0.81,Gateway,1,2.79,6
102078,2026-05-03 22:45:00,192.168.1.166,Server,2,4.81,22
102079,2026-05-07 20:12:00,192.168.1.161,IoT_Device,1,1.15,20
102080,2026-05-05 18:58:00,192.168.1.12,Workstation,2,38.17,18
102081,2026-05-04 20:36:00,192.168.1.90,Server,2,0.56,20
102082,2026-05-03 07:51:00,192.168.1.128,IoT_Device,1,3.15,7
102083,2026-05-04 08:31:00,192.168.1.77,Workstation,1,47.13,8
102084,2026-05-04 15:30:00,192.168.1.205,Gateway,2,10.05,15
102085,2026-05-07 06:35:00,192.168.1.134,Gateway,2,4.85,6
102086,2026-05-05 08:12:00,192.168.1.77,IoT_Device,1,27.48,8
102087,2026-05-06 05:51:00,192.168.1.162,Gateway,2,1.4,5
102088,2026-05-06 10:07:00,192.168.1.2,Server,1,48.51,10
102089,2026-05-03 22:39:00,10.0.0.161,Workstation,1,3.31,22
102090,2026-05-07 05:18:00,192.168.1.164,Workstation,1,4.48,5
102091,2026-05-08 01:34:00,192.168.1.158,Server,2,2.31,1
102092,2026-05-06 04:21:00,10.0.0.228,Gateway,2,3.81,4
102093,2026-05-05 07:20:00,10.0.0.181,Workstation,1,3.57,7
102094,2026-05-03 10:23:00,192.168.1.77,Server,2,34.63,10
102095,2026-05-07 01:56:00,192.168.1.161,Gateway,2,0.59,1
102096,2026-05-03 10:35:00,192.168.1.166,IoT_Device,1,8.4,10
102097,2026-05-06 15:38:00,10.0.0.216,IoT_Device,2,49.89,15
102098,2026-05-05 07:15:00,192.168.1.164,Gateway,1,0.39,7
102099,2026-05-07 19:17:00,10.0.0.252,IoT_Device,2,0.58,19
102100,2026-05-05 14:53:00,10.0.0.85,IoT_Device,3,46.22,14
102101,2026-05-06 04:54:00,192.168.1.187,Server,2,2.77,4
102102,2026-05-02 19:15:00,192.168.1.158,Gateway,2,0.84,19
102103,2026-05-02 15:47:00,192.168.1.177,Gateway,2,49.16,15
102104,2026-05-07 09:49:00,192.168.1.3,Gateway,3,20.64,9
102105,2026-05-07 23:43:00,10.0.0.91,Gateway,2,0.48,23
102106,2026-05-06 08:55:00,10.0.0.137,IoT_Device,2,42.18,8
102107,2026-05-06 22:28:00,10.0.0.87,Workstation,1,1.52,22
102108,2026-05-04 21:05:00,192.168.1.187,IoT_Device,1,0.94,21
102109,2026-05-07 09:36:00,10.0.0.249,IoT_Device,1,5.84,9
102110,2026-05-03 19:43:00,10.0.0.116,Workstation,1,0.27,19
102111,2026-05-06 14:42:00,192.168.1.246,Workstation,2,19.44,14
102112,2026-05-02 12:29:00,192.168.1.83,IoT_Device,2,5.41,12
102113,2026-05-05 10:27:00,192.168.1.205,Gateway,2,11.15,10
102114,2026-05-04 15:49:00,10.0.0.128,IoT_Device,2,1.09,15
102115,2026-05-06 02:21:00,10.0.0.174,Server,2,3.5,2
102116,2026-05-06 09:19:00,192.168.1.60,Server,1,3.28,9
102117,2026-05-06 02:17:00,192.168.1.138,IoT_Device,1,0.26,2
102118,2026-05-05 07:31:00,192.168.1.145,Gateway,1,2.02,7
102119,2026-05-05 08:14:00,192.168.1.218,Server,2,36.21,8
102120,2026-05-02 12:16:00,10.0.0.235,Workstation,1,28.78,12
102121,2026-05-05 17:21:00,10.0.0.148,Gateway,1,20.76,17
102122,2026-05-02 13:02:00,10.0.0.43,Gateway,3,29.38,13
102123,2026-05-05 14:18:00,10.0.0.96,Gateway,1,17.28,14
102124,2026-05-04 02:18:00,203.0.113.34,Gateway,2,0.25,2
102125,2026-05-08 05:53:00,10.0.0.9,IoT_Device,1,0.77,5
102126,2026-05-02 13:51:00,192.168.1.122,IoT_Device,3,48.3,13
102127,2026-05-07 06:45:00,192.168.1.207,Server,22,1364.75,6
102128,2026-05-06 11:05:00,10.0.0.137,Workstation,2,4.93,11
102129,2026-05-07 05:54:00,10.0.0.143,Workstation,1,3.31,5
102130,2026-05-07 20:41:00,10.0.0.137,Gateway,1,0.63,20
102131,2026-05-03 02:43:00,10.0.0.153,IoT_Device,2,2.88,2
102132,2026-05-03 01:13:00,203.0.113.14,IoT_Device,2,4.43,1
102133,2026-05-03 08:43:00,203.0.113.24,Server,3,19.8,8
102134,2026-05-03 14:52:00,10.0.0.137,Gateway,1,9.69,14
102135,2026-05-05 14:30:00,192.168.1.186,IoT_Device,1,40.31,14
102136,2026-05-07 07:41:00,192.168.1.75,Workstation,2,3.74,7
102137,2026-05-04 01:42:00,10.0.0.193,IoT_Device,2,0.64,1
102138,2026-05-04 20:12:00,192.168.1.134,Workstation,1,2.42,20
102139,2026-05-04 16:50:00,10.0.0.85,IoT_Device,1,23.01,16
102140,2026-05-04 21:35:00,10.0.0.61,Server,2,0.36,21
102141,2026-05-05 20:19:00,192.168.1.40,Server,1,3.82,20
102142,2026-05-08 09:06:00,10.0.0.9,IoT_Device,2,42.91,9
102143,2026-05-03 19:59:00,192.168.1.251,Workstation,1,1.0,19
102144,2026-05-06 13:30:00,192.168.1.214,Workstation,1,5.1,13
102145,2026-05-07 12:59:00,10.0.0.148,Server,2,1.26,12
102146,2026-05-06 09:17:00,10.0.0.252,Gateway,2,9.46,9
102147,2026-05-07 14:37:00,192.168.1.158,Workstation,3,13.86,14
102148,2026-05-07 00:34:00,10.0.0.43,Workstation,1,2.96,0
102149,2026-05-03 01:12:00,203.0.113.13,IoT_Device,2,4.01,1
102150,2026-05-04 18:11:00,192.168.1.119,IoT_Device,2,44.22,18
102151,2026-05-05 19:06:00,10.0.0.17,Gateway,1,1.12,19
102152,2026-05-02 19:55:00,10.0.0.228,Workstation,2,1.65,19
